questionID,testType
10565,P/ANX
10566,P/ANX
10567,P/ANX
10568,P/ANX
10569,P/ANX
10570,P/ANX
10571,P/ANX
10572,P/ANX
10573,P/ANX
10574,P/ANX
10575,P/ANX
10576,P/ANX
10577,P/ANX
10578,P/ANX
10579,P/ANX
10580,P/ANX
10581,P/ANX
10582,P/ANX
10583,P/ANX
10584,P/ANX
10585,P/ANX
10586,P/ANX
10587,P/ANX
10588,P/ANX
10589,P/ANX
10590,P/ANX
10591,P/ANX
10592,P/MANIA
10593,P/MANIA
10594,P/MANIA
10595,P/MANIA
10596,P/MANIA
10597,P/MANIA
10598,P/MANIA
10599,P/MANIA
10600,P/MANIA
10601,P/MANIA
10602,P/MANIA
10603,P/MANIA
10604,P/MANIA
10605,P/MANIA
10606,P/MANIA
10607,P/MANIA
10608,P/MANIA
10609,P/MANIA
10610,P/MANIA
10611,P/MANIA
10612,P/MANIA
10613,P/MANIA
10614,P/MANIA
10615,P/MANIA
10616,P/MANIA
10617,P/MANIA
10618,P/MANIA
10619,P/MANIA
10620,P/MANIA
10621,P/MANIA
10622,P/MANIA
10623,P/MANIA
10624,P/MANIA
10625,P/MANIA
10626,P/MANIA
10627,P/MANIA
10628,P/MANIA
10629,P/MANIA
10630,P/MANIA
10631,P/MANIA
10632,P/MANIA
10633,P/MANIA
10634,P/MANIA
10635,P/MANIA
10636,P/MANIA
10637,P/MANIA
10638,P/MANIA
10639,P/MANIA
10640,P/MANIA
10641,P/MANIA
10642,P/MANIA
10643,P/MANIA
10644,P/MANIA
10645,P/MANIA
10646,P/MANIA
10647,P/MANIA
10648,P/MANIA
10649,P/MANIA
10650,P/MANIA
10651,P/MANIA
10652,P/MANIA
10653,P/MANIA
10654,P/MANIA
10655,P/MANIA
10656,P/MANIA
10657,P/MANIA
10658,P/MANIA
10659,P/MANIA
10660,P/MANIA
10661,P/MANIA
10662,P/MANIA
10663,P/MANIA
10664,P/MANIA
10665,P/MANIA
10666,P/MANIA
10667,P/MANIA
10668,P/MANIA
10669,P/MANIA
10670,P/MANIA
10671,P/MANIA
10672,P/MANIA
10673,P/MANIA
10674,P/MANIA
10675,P/MANIA
10676,P/MANIA
10677,P/MANIA
10678,P/MANIA
10679,P/MANIA
10680,P/MANIA
10681,P/MANIA
10682,P/MANIA
10683,P/MANIA
10684,P/MANIA
10685,P/MANIA
10686,P/MANIA
10687,P/MANIA
10688,P/MANIA
10689,P/MANIA
10690,P/MANIA
10691,P/MANIA
10692,P/MANIA
10693,P/MANIA
10694,P/MANIA
10695,P/MANIA
10696,P/MANIA
10697,P/MANIA
10698,P/MANIA
10699,P/MANIA
10700,P/MANIA
10701,P/MANIA
10702,P/MANIA
10703,P/MANIA
10704,P/MANIA
10705,P/MANIA
10706,P/MANIA
10707,P/MANIA
10708,P/MANIA
10709,P/MANIA
10710,P/MANIA
10711,P/MANIA
10712,P/MANIA
10713,P/MANIA
10714,P/MANIA
10715,P/MANIA
10716,P/MANIA
10717,P/MANIA
10718,P/MANIA
10719,P/MANIA
10720,P/MANIA
10721,P/MANIA
10722,P/MANIA
10723,P/MANIA
10724,P/MANIA
10725,P/MANIA
10726,P/MANIA
10727,P/MANIA
10728,P/MANIA
10729,P/MANIA
10730,P/MANIA
10731,P/MANIA
10732,P/MANIA
10733,P/MANIA
10734,P/MANIA
10735,P/MANIA
10736,P/MANIA
10737,P/MANIA
10738,P/MANIA
10739,P/MANIA
10740,P/MANIA
10741,P/MANIA
10742,P/MANIA
10743,P/MANIA
10744,P/ODD
10745,P/ODD
10746,P/ODD
10747,P/ODD
10748,P/ODD
10749,P/ODD
10750,P/ODD
10751,P/ODD
10752,P/ODD
10753,P/ODD
10754,P/ODD
10755,P/ODD
10756,P/ODD
10757,P/ODD
10758,P/ODD
10759,P/ODD
10760,P/ODD
10761,P/ODD
10762,P/ODD
10763,P/ODD
10764,P/ODD
10765,P/ODD
10766,P/ODD
10767,P/ODD
10768,P/ODD
10769,P/ODD
10770,P/ODD
10771,P/ODD
10772,P/ODD
10773,P/ODD
10774,P/ODD
10775,P/ODD
10776,P/ODD
10777,P/ODD
10778,P/ODD
10779,P/ODD
10780,P/ODD
10781,P/ODD
10782,P/ODD
10783,P/ODD
10784,P/ODD
10785,P/ODD
10786,P/ODD
10787,P/ODD
10788,P/ODD
10789,P/ODD
10790,P/ODD
10791,P/ODD
10792,P/ODD
10793,P/ODD
10794,P/ODD
10795,P/ODD
10796,P/ODD
10797,P/ODD
10798,P/ODD
10799,P/ODD
10800,P/ODD
10801,P/ODD
10802,P/ODD
10803,P/ODD
10804,P/ODD
10805,P/ODD
10806,P/ODD
10807,P/ODD
10808,P/ODD
10809,P/ODD
10810,P/ODD
10811,P/ODD
10812,P/ODD
10813,P/ODD
10814,P/ODD
10815,P/ODD
10816,P/ODD
10817,P/ODD
10818,P/ODD
10819,P/ODD
10820,P/ODD
10821,P/ODD
10822,P/ODD
10823,P/ODD
10824,P/ODD
10825,P/ODD
10826,P/ODD
10827,P/ODD
10828,P/ODD
10829,P/ODD
10830,P/ODD
10831,P/ODD
10832,P/ODD
10833,P/ODD
10834,P/ODD
10835,P/ODD
10836,P/ODD
10837,P/ODD
10838,P/ODD
10839,P/ODD
10840,P/ODD
10841,P/ODD
10842,P/ODD
10843,P/ODD
10844,P/ODD
10845,P/ODD
10846,P/ODD
10847,P/ODD
10848,P/ODD
10849,P/ODD
10850,P/ODD
10851,P/ODD
10852,P/ODD
10853,P/ODD
10854,P/ODD
10855,P/ODD
10856,P/ODD
10857,P/ODD
10858,P/ODD
10859,P/ODD
10860,P/ODD
10861,P/ODD
10862,P/ODD
10863,P/ODD
10864,P/ODD
10865,P/ODD
10866,P/ODD
10867,P/ODD
10868,P/ODD
10869,P/ODD
10870,P/ODD
10871,P/ODD
10872,P/ODD
10873,P/ODD
10874,P/ODD
10875,P/ODD
10876,P/ODD
10877,P/ODD
10878,P/ODD
10879,P/ODD
10880,P/ODD
10881,P/ODD
10882,P/ODD
10883,P/ODD
10884,P/ODD
10885,P/ODD
10886,P/ODD
10887,P/ODD
10888,P/ODD
10889,P/ODD
10890,P/ODD
10891,P/ODD
10892,P/ODD
10893,P/ODD
10894,P/ODD
10895,P/ODD
10896,P/ODD
10897,P/ODD
10898,P/ODD
10899,P/ODD
10900,P/ODD
10901,P/ADHD
10902,P/ADHD
10903,P/ADHD
10904,P/ADHD
10905,P/ADHD
10906,P/ADHD
10907,P/ADHD
10908,P/ADHD
10909,P/ADHD
10910,P/ADHD
10911,P/ADHD
10912,P/ADHD
10913,P/ADHD
10914,P/ADHD
10915,P/ADHD
10916,P/ADHD
10917,P/ADHD
10918,P/ADHD
10919,P/ADHD
10920,P/ADHD
10921,P/ADHD
10922,P/ADHD
10923,P/ADHD
10924,P/ADHD
10925,P/ADHD
10926,P/ADHD
10927,P/ADHD
10928,P/ADHD
10929,P/ADHD
10930,P/ADHD
10931,P/ADHD
10932,P/ADHD
10933,P/ADHD
10934,P/ADHD
10935,P/ADHD
10936,P/ADHD
10937,P/ADHD
10938,P/ADHD
10939,P/ADHD
10940,P/ADHD
10941,P/ADHD
10942,P/ADHD
10943,P/ADHD
10944,P/ADHD
10945,P/ADHD
10946,P/ADHD
10947,P/ADHD
10948,P/ADHD
10949,P/ADHD
10950,P/ADHD
10951,P/ADHD
10952,P/ADHD
10953,P/ADHD
10954,P/ADHD
10955,P/ADHD
10956,P/ADHD
10957,P/ADHD
10958,P/ADHD
10959,P/ADHD
10960,P/ADHD
10961,P/ADHD
10962,P/ADHD
10963,P/ADHD
10964,P/ADHD
10965,P/ADHD
10966,P/ADHD
10967,P/ADHD
10968,P/ADHD
10969,P/ADHD
10970,P/ADHD
10971,P/ADHD
10972,P/ADHD
10973,P/ADHD
10974,P/ADHD
10975,P/ADHD
10976,P/ADHD
10977,P/ADHD
10978,P/ADHD
10979,P/ADHD
10980,P/ADHD
10981,P/ADHD
10982,P/ADHD
10983,P/ADHD
10984,P/ADHD
10985,P/ADHD
10986,P/ADHD
10987,P/ADHD
10988,P/ADHD
10989,P/ADHD
10990,P/ADHD
10991,P/ADHD
10992,P/ADHD
10993,P/ADHD
10994,P/ADHD
10995,P/ADHD
10996,P/ADHD
10997,P/ADHD
10998,P/ADHD
10999,P/ADHD
11000,P/ADHD
11001,P/ADHD
11002,P/ADHD
11003,P/ADHD
11004,P/ADHD
11005,P/ADHD
11006,P/ADHD
11007,P/ADHD
11008,P/ADHD
11009,P/ADHD
11010,P/ADHD
11011,P/ADHD
11012,P/ADHD
11013,P/ADHD
11014,P/ADHD
11015,P/ADHD
11016,P/ADHD
11017,P/ADHD
11018,P/ADHD
11019,P/ADHD
11020,P/ADHD
11021,P/ADHD
11022,P/ADHD
11023,P/ADHD
11024,P/ADHD
11025,P/ADHD
11026,P/ADHD
11027,P/ADHD
11028,P/ADHD
11029,P/ADHD
11030,P/ADHD
11031,P/ADHD
11032,P/ADHD
11033,P/ADHD
11034,P/ADHD
11035,P/ADHD
11036,P/ADHD
11037,P/ADHD
11038,P/ADHD
11039,P/ADHD
11040,P/ADHD
11041,P/ADHD
11042,P/ADHD
11043,P/ADHD
11044,P/ADHD
11045,P/ADHD
11046,P/ADHD
11047,P/ADHD
11048,P/ADHD
11049,P/ADHD
11050,P/ADHD
11051,P/DEP
11052,P/DEP
11053,P/DEP
11054,P/DEP
11055,P/DEP
11056,P/DEP
11057,P/DEP
11058,P/DEP
11059,P/DEP
11060,P/DEP
11061,P/DEP
11062,P/DEP
11063,P/DEP
11064,P/DEP
11065,P/DEP
11066,P/DEP
11067,P/DEP
11068,P/DEP
11069,P/DEP
11070,P/DEP
11071,P/DEP
11072,P/DEP
11073,P/DEP
11074,P/DEP
11075,P/DEP
11076,P/DEP
11077,P/DEP
11078,P/DEP
11079,P/DEP
11080,P/DEP
11081,P/DEP
11082,P/DEP
11083,P/DEP
11084,P/DEP
11085,P/DEP
11086,P/DEP
11087,P/DEP
11088,P/DEP
11089,P/DEP
11090,P/DEP
11091,P/DEP
11092,P/DEP
11093,P/DEP
11094,P/DEP
11095,P/DEP
11096,P/DEP
11097,P/DEP
11098,P/DEP
11099,P/DEP
11100,P/DEP
11101,P/DEP
11102,P/DEP
11103,P/DEP
11104,P/DEP
11105,P/DEP
11106,P/DEP
11107,P/DEP
11108,P/DEP
11109,P/DEP
11110,P/DEP
11111,P/DEP
11112,P/DEP
11113,P/DEP
11114,P/DEP
11115,P/DEP
11116,P/DEP
11117,P/DEP
11118,P/DEP
11119,P/DEP
11120,P/DEP
11121,P/DEP
11122,P/DEP
11123,P/DEP
11124,P/DEP
11125,P/DEP
11126,P/DEP
11127,P/DEP
11128,P/DEP
11129,P/DEP
11130,P/DEP
11131,P/DEP
11132,P/DEP
11133,P/DEP
11134,P/DEP
11135,P/DEP
11136,P/DEP
11137,P/DEP
11138,P/DEP
11139,P/DEP
11140,P/DEP
11141,P/DEP
11142,P/DEP
11143,P/DEP
11144,P/DEP
11145,P/DEP
11146,P/DEP
11147,P/DEP
11148,P/DEP
11149,P/DEP
11150,P/DEP
11151,P/DEP
11152,P/DEP
11153,P/DEP
11154,P/DEP
11155,P/DEP
11156,P/DEP
11157,P/DEP
11158,P/DEP
11159,P/DEP
11160,P/DEP
11161,P/DEP
11162,P/DEP
11163,P/DEP
11164,P/DEP
11165,P/DEP
11166,P/DEP
11167,P/DEP
11168,P/DEP
11169,P/DEP
11170,P/DEP
11171,P/DEP
11172,P/DEP
11173,P/DEP
11174,P/DEP
11175,P/DEP
11176,P/DEP
11177,P/DEP
11178,P/DEP
11179,P/DEP
11180,P/DEP
11181,P/DEP
11182,P/DEP
11183,P/DEP
11184,P/DEP
11185,P/DEP
11186,P/DEP
11187,P/DEP
11188,P/DEP
11189,P/DEP
11190,P/DEP
11191,P/DEP
11192,P/DEP
11193,P/DEP
11194,P/DEP
11195,P/DEP
11196,P/DEP
11197,P/DEP
11198,P/DEP
11199,P/DEP
11200,P/DEP
11201,P/CD
11202,P/CD
11203,P/CD
11204,P/CD
11205,P/CD
11206,P/CD
11207,P/CD
11208,P/CD
11209,P/CD
11210,P/CD
11211,P/CD
11212,P/CD
11213,P/CD
11214,P/CD
11215,P/CD
11216,P/CD
11217,P/CD
11218,P/CD
11219,P/CD
11220,P/CD
11221,P/CD
11222,P/CD
11223,P/CD
11224,P/CD
11225,P/CD
11226,P/CD
11227,P/CD
11228,P/CD
11229,P/CD
11230,P/CD
11231,P/CD
11232,P/CD
11233,P/CD
11234,P/CD
11235,P/CD
11236,P/CD
11237,P/CD
11238,P/CD
11239,P/CD
11240,P/CD
11241,P/CD
11242,P/CD
11243,P/CD
11244,P/CD
11245,P/CD
11246,P/CD
11247,P/CD
11248,P/CD
11249,P/CD
11250,P/CD
11251,P/CD
11252,P/CD
11253,P/CD
11254,P/CD
11255,P/CD
11256,P/CD
11257,P/CD
11258,P/CD
11259,P/CD
11260,P/CD
11261,P/CD
11262,P/CD
11263,P/CD
11264,P/CD
11265,P/CD
11266,P/CD
11267,P/CD
11268,P/CD
11269,P/CD
11270,P/CD
11271,P/CD
11272,P/CD
11273,P/CD
11274,P/CD
11275,P/CD
11276,P/CD
11277,P/CD
11278,P/CD
11279,P/CD
11280,P/CD
11281,P/CD
11282,P/CD
11283,P/CD
11284,P/CD
11285,P/CD
11286,P/CD
11287,P/CD
11288,P/CD
11289,P/CD
11290,P/CD
11291,P/CD
11292,P/CD
11293,P/CD
11294,P/CD
11295,P/CD
11296,P/CD
11297,P/CD
11298,P/CD
11299,P/CD
11300,P/CD
11301,P/CD
11302,P/CD
11303,P/CD
11304,P/CD
11305,P/CD
11306,P/CD
11307,P/CD
11308,P/CD
11309,P/CD
11310,P/CD
11311,P/CD
11312,P/CD
11313,P/CD
11314,P/CD
11315,P/CD
11316,P/CD
11317,P/CD
11318,P/CD
11319,P/CD
11320,C/SS
11321,C/SS
11322,C/SS
11323,C/SS
11324,C/SS
11325,C/SS
11326,C/SS
11327,C/SS
11328,C/SS
11329,C/SS
11330,C/SS
11331,C/SS
11332,C/SS
11333,C/SS
11334,C/SS
11335,C/SS
11336,C/SS
11337,C/SS
11338,C/SS
11339,C/SS
11340,C/SS
11341,C/SS
11342,C/SS
11343,C/SS
11344,C/SS
11345,C/SS
11346,C/SS
11347,C/SS
11348,C/SS
11349,C/SS
11350,C/SS
11351,C/SS
11352,C/SS
11353,C/SS
11354,C/SS
11355,C/SS
11356,C/SS
11357,C/SS
11358,C/SS
11359,C/SS
11360,C/SS
11361,C/SS
11362,C/SS
11363,C/SS
11364,C/SS
11365,C/SS
11366,C/SS
11367,C/SS
11368,C/SS
11369,C/SS
11370,C/SS
11371,C/SS
11372,C/SS
11373,C/SS
11374,C/SS
11375,C/SS
11376,C/SS
11377,C/SS
11378,C/SS
11379,C/SS
11380,C/SS
11381,C/SS
11382,C/SS
11383,C/SS
11570,PSY-S
11571,PSY-S
11572,PSY-S
11573,PSY-S
11574,PSY-S
11575,PSY-S
11576,PSY-S
11577,PSY-S
11578,PSY-S
11579,PSY-S
11580,PSY-S
11581,PSY-S
11582,PSY-S
11583,PSY-S
11584,PSY-S
11585,PSY-S
11586,PSY-S
11587,PSY-S
11588,PSY-S
11589,PSY-S
11590,PSY-S
11591,PSY-S
11592,PSY-S
11593,PSY-S
11594,PSY-S
11595,PSY-S
11596,PSY-S
11597,PSY-S
11598,PSY-S
11599,PSY-S
11600,PSY-S
11601,PSY-S
11602,PSY-S
11603,PSY-S
11604,PSY-S
11605,PSY-S
11606,PSY-S
11607,PSY-S
11608,PSY-S
11609,PSY-S
11610,PSY-S
11611,PSY-S
11612,PSY-S
11613,PSY-S
11614,PSY-S
11615,PSY-S
11616,PSY-S
11617,PSY-S
11618,PSY-S
11619,PSY-S
11620,PSY-S
11621,PSY-S
11622,PSY-S
11623,PSY-S
11624,PSY-S
11625,PSY-S
11626,PSY-S
11627,PSY-S
11628,PSY-S
11629,PSY-S
11630,PSY-S
11631,PSY-S
11632,PSY-S
11633,PSY-S
11634,PSY-S
11635,PSY-S
11636,PSY-S
11637,PSY-S
11638,PSY-S
11639,PSY-S
11640,PSY-S
11641,PSY-S
11642,PSY-S
11643,SDoH
11644,SDoH
11645,SDoH
11646,SDoH
11647,SDoH
11648,SDoH
11649,SDoH
11650,SDoH
11651,SDoH
11652,SDoH
11653,SDoH
11654,SDoH
11655,SDoH
11656,SDoH
11657,SDoH
11658,SDoH
11659,SDoH
11660,SDoH
11661,SDoH
11662,SDoH
11663,SDoH
11664,SDoH
11665,SDoH
11666,SDoH
11667,SDoH
11668,SDoH
11669,SDoH
11670,SDoH
11671,SDoH
11672,SDoH
11673,SDoH
11674,SDoH
11675,SDoH
11676,SDoH
11677,SDoH
11678,SDoH
11679,SDoH
11680,SDoH
11681,SDoH
11682,SDoH
11683,SDoH
11684,SDoH
11685,SDoH
11686,SDoH
11687,SDoH
11688,SDoH
11689,SDoH
11690,SDoH
11691,SDoH
11692,SDoH
11693,SDoH
11694,SDoH
11695,SDoH
11696,SDoH
11697,SDoH
11698,SDoH
11699,SDoH
11700,SDoH
11701,SDoH
11702,SDoH
11703,SDoH
11704,SDoH
11705,SDoH
11706,SDoH
11707,SDoH
11708,SDoH
11709,SDoH
11710,SDoH
11711,SDoH
11712,SDoH
